"WT"	"dQ"	"HtoA"	"Null"	"WT_pH7"
"YOR316C"	0.407748920604233	-0.38476129102942	-0.490740151102468	-0.162898509255677	-0.633234738760962
"YOR316C-A"	-1.6417310451756	-1.0898288398107	-1.66942973770985	-1.52280643623177	0.0464849673258902
"YOR317W"	-0.626623316001206	0.488833669583828	-0.164369007507147	-0.542199478813394	-0.0386619795179037
"YOR318C"	0.315339537064393	-0.557905986078275	-0.450586771294774	0.329826677975894	0.603668677806369
"YOR319W"	0.0439273952455597	-0.013595811755064	-0.0648904806709839	0.210494752731962	0.6927599580121
"YOR320C"	-0.0949657934497902	-0.269208829127839	-0.166133143544926	0.0440876092083846	-0.688181498098525
"YOR321W"	-0.314600731441709	-0.536295887782209	-0.649431005782435	-0.31465512571044	-0.883302514325436
"YOR322C"	0.226648757794862	-0.0265562032915049	0.0131151021492805	0.268844733607458	0.170488160192614
"YOR323C"	-0.0591988629936258	0.384206961484713	0.510118390757063	-0.562202255421732	-0.656571474729734
"YOR324C"	0.926549079267589	-0.0193628534225448	0.225788958777328	1.41932949351685	0.0163978789311552
"YOR325W"	-0.509756938876171	0.286621016609158	-0.0190638855353053	0.416445446098015	0.65483944935531
"YOR326W"	-0.196460637952515	0.303476703874589	0.281291201881749	-0.674439111693843	-0.191796426989759
"YOR327C"	0.944138085357183	1.89201128558967	1.36249418262004	0.834324723098795	1.69661350365511
"YOR328W"	0.708260687081461	1.38375576669724	0.610912905878473	0.125353208548939	1.91542813401908
"YOR329C"	-0.279649566743865	-0.046918011337776	-0.349674044989508	-0.420336049800121	-0.874990951471223
"YOR329W-A"	-0.47491714632382	-1.09892474626255	-0.358562638142591	-0.494171229357403	0.262658972864267
"YOR330C"	0.0691241006094995	-0.0735190012808137	-0.161527784076841	0.333467283068891	0.287215989069966
"YOR331C"	-0.152325660303681	0.520846753861916	1.8134153596302	-1.10434479313279	1.76712836202959
"YOR332W"	0.270682157302816	0.877165397295057	0.8464111936291	-0.353445936855336	0.508678846819989
"YOR333C"	-0.689709094596217	-0.401844263661481	-1.18551659026472	-0.506549836517524	0.305637573505399
"YOR334W"	-0.592443542420831	-0.856608863370116	-0.910562935572226	-0.130708956889067	-0.431841079807085
"YOR335C"	-0.339952221596508	-0.650439264819996	-0.152844453453657	-0.199839734032788	-0.404681861090989
"YOR335W-A"	0.310631249251778	5.46964079439262	7.29591640170268	0.845691241730894	4.80915631551113
"YOR336W"	0.130303140160421	0.208800580737715	0.181144135637738	-0.330290030635773	1.05522487732509
"YOR337W"	0.0222618979693583	-0.124721735939969	0.216843490478057	0.033868671843423	0.515188249335353
"YOR338W"	1.08016311374896	2.69533610067424	1.57994076975912	1.31858358786284	1.49546671142662
"YOR339C"	0.233572016610878	0.59993860240343	0.275593899601468	-0.0538708783930009	0.174375040891932
"YOR340C"	0.582431092519266	-0.223496128501391	0.857401586791351	1.95700196727033	-0.350099887442794
"YOR341W"	0.337975432291014	-0.0275098103644269	1.01095040775001	-0.110975055562787	-0.136662900589406
"YOR342C"	-0.202201885221522	-0.232086277353305	-0.0983888919881252	0.147958533781492	-0.743415613570332
"YOR343C"	-0.0664638887156246	0.494182215139427	-0.376114878250153	0.627694009468859	1.19469777122437
"YOR343W-A"	1.54037721201791	0.538156347678775	1.1360790440838	0.904732852596216	0.425561790941911
"YOR343W-B"	-0.694944517853633	-0.642188669947291	-0.281140687942964	-0.951557848038644	-0.0191291178636872
"YOR344C"	-1.97336156704555	-2.25246310104158	-1.73126874890081	-1.13999916940722	-0.652425056340547
"YOR345C"	-0.812477482433795	-2.45617174239908	-1.11836924353676	-1.79919912507244	-6.44234862312962
"YOR346W"	0.210930193392461	0.20599691495983	0.192121577489507	0.0106088265650062	-0.990847899765825
"YOR347C"	-0.178651778295176	0.356996558987924	0.204622556901456	0.157149994276108	1.07371511158584
"YOR348C"	1.98971680381026	3.98707648572948	1.77451953221367	2.27996179946161	0.485228022137755
"YOR349W"	0.144102798741629	0.316300143406122	-0.224589974487529	0.471256694202275	-0.356275046267324
"YOR350C"	0.256420924609946	0.0776624656756797	0.093412020266681	0.67378188539043	0.270681390408131
"YOR351C"	-0.517757924186989	-1.00094735413807	-1.42374096467117	0.255379299553739	-0.297559809014554
"YOR352W"	0.0195004860379949	0.392612272238672	0.0159265756660597	0.0353711959668488	-0.322895828348456
"YOR353C"	0.155600538526342	-0.0714849104111008	-0.0395430346239867	0.265871569664062	0.523483150768798
"YOR354C"	-0.34878202498771	-0.035229852079446	-0.284809744523861	0.0853539933981113	-0.588163657088303
"YOR355W"	0.0566681819808542	0.155531547229105	-0.179189030783361	-0.289666829514899	-0.751620890219247
"YOR356W"	0.21717805108276	-0.277699005579767	-0.0863012409162833	0.362252461244549	-1.1958009682425
"YOR357C"	-0.24347002169782	0.0598733387552802	-0.0794255908332126	-0.51473105324505	0.211346895657019
"YOR358W"	-0.0318659905360481	0.20441237436053	0.105959610251024	-0.107304131651149	0.0117016234190442
"YOR359W"	0.455799010838556	-0.168482914351048	0.225066760579315	0.68408745150775	0.89971167470959
"YOR360C"	-1.86936849309998	-1.25823069796367	-1.49746650675042	-1.39023470679791	-0.962449716226909
"YOR361C"	-0.669737423935362	-0.308360010295896	-0.0897569431308097	-0.73232079798017	-1.01920315443444
"YOR362C"	0.114927106888358	0.379981409133429	0.552297204872937	-0.438862300834101	-0.0636440658663288
"YOR363C"	1.1684335532602	0.687251755188959	0.991602228100315	0.999014340097382	0.672944059611998
"YOR364W"	0.0787689276753227	0.361211219477651	1.58209871107846	1.63058090067547	0.270531498537339
"YOR365C"	0.681389707753186	0.113097820684017	0.0401789492332935	0.761413255989057	0.392750944790643
"YOR366W"	0.556077674713721	0.379184474928631	-0.767502729060055	1.30272809039428	0.0124950068448354
"YOR367W"	0.152204639582122	0.12372388913772	0.117106273305441	-0.082909330518448	-1.04135495687587
"YOR368W"	-0.876491672968353	-0.570850524302711	-0.89924367399983	-0.256001784243852	-1.18462070701664
"YOR369C"	-0.86165854276979	-0.22588912725241	0.260424764716277	-1.32958775527037	-0.85914177872765
"YOR370C"	0.0290298478074079	0.0903170924952594	0.296716529680516	0.0434450189331419	-0.225060229982106
"YOR371C"	0.0662163971180246	0.000900618758130376	0.0877297039534328	0.221241143624834	0.646600636670248
"YOR372C"	-0.0634993056387176	0.0666961715349481	-0.138317190967968	-0.288730052572526	0.263997271486352
"YOR373W"	0.655088178367734	-0.327950392479452	-0.0880111346215456	1.3290629723591	0.519100380992891
"YOR374W"	0.48651994965726	0.132039175669372	0.250701556917161	0.409475038612409	0.0579447851930911
"YOR375C"	-1.20349062965093	0.913158169107102	0.208774673248545	-1.14695450234818	0.667382167549695
"YOR376W"	0.234912717734355	0.187557619297679	-0.593528551367916	0.176352042025026	1.09025990294207
"YOR376W-A"	-0.279809063404152	0.956680913304658	0.0941592394959227	-0.224812091815597	0.374584267485858
"YOR377W"	-0.313009157713935	0.128562590968709	-0.176925597772748	-0.157522829942759	-0.512934081230407
"YOR378W"	0.297842930482771	0.233764231499243	-0.016153838749776	0.924824641981084	1.13103549269456
"YOR379C"	-1.60307286918152	-0.160521603522664	-3.30821394720807	-1.73842095824248	0.129205820142808
"YOR380W"	-0.0472748051844064	-0.252861819818279	-0.424174035662752	0.533709494000106	-0.195889157188918
"YOR381W"	-0.755645351277557	-0.634397578897985	-0.894554580529588	0.181769667586865	-0.734794969235129
"YOR381W-A"	-0.630702781216054	1.06504035934623	-0.525210112410563	-1.78612282416781	-0.0487065813615162
"YOR382W"	-0.329326819448556	1.485527258544	-0.00473479939883307	-0.231768016967516	-1.55468063425166
"YOR383C"	1.17916177749928	1.40222156669849	0.946382314903964	0.988538473404826	-0.631379620750983
"YOR384W"	-0.240423126893105	-0.128174526107783	-0.495391561208554	-0.148173669623367	-0.710134231466985
"YOR385W"	-0.213261233100612	1.52227122264044	0.102274003717662	-0.350044048445316	1.02387437955268
"YOR386W"	-0.230263760592179	1.21474768266802	0.52667785448753	-0.378671081518756	0.00257339773597388
"YOR387C"	-0.20229637572454	0.270776227778659	-0.379291558403276	-0.61125814234703	-1.94897318477921
"YOR388C"	1.85038086501349	0.494359891796889	-0.119912780913479	0.0482574219754864	0.782397169639178
"YOR389W"	0.20106619087012	-0.0977807030470859	-0.494057330481216	0.188842881050479	-0.810385700791978
"YOR390W"	-0.992743786799208	-1.72891455335104	-1.84592898226058	-0.753184489272252	-1.57953927797238
"YOR391C"	3.49797652882644	0.735962081796205	1.68627881267516	2.45070680371471	0.349187965293137
"YOR392W"	2.49803493923944	-0.262150304285719	0.300623732226649	2.18664457374536	0.387566930039872
"YOR393W"	1.65703193603867	0.41345218658274	0.328238245913908	1.54174453186253	0.76068575204006
"YOR394C-A"	0.287539322216931	0.54808427396478	-0.651563299271328	0.050423519268358	-1.8270602804081
"YOR394W"	1.6576947736154	-0.772693496857855	-0.775907298766924	1.15836235809153	-0.78923359309519
"YOR396C-A"	1.78435471228394	-1.21823066816051	-0.136609620716678	0.494623688684824	0.637732433403961
"YOR396W"	-0.873146252503292	-0.354497076068545	-0.916672242768667	-0.799006536028005	-1.52797594323694
"YPL001W"	-0.0292810469840377	-0.389093276059163	-0.453473926554742	0.0251507617510423	-0.14478571280359
"YPL002C"	0.408933602116825	-0.237814691833227	0.0221621833494965	0.469210667476426	0.437847584467559
"YPL003W"	-0.362760091068662	-0.56182286981261	-0.900527037781663	-0.205380020038109	-0.525411229395004
"YPL004C"	-0.20794114096218	0.805037764531253	0.133771261445009	-0.645091750993443	0.605408994197629
"YPL005W"	0.404323451186265	1.88578281968006	0.794964600449743	0.273778108411797	1.62325715193919
"YPL006W"	0.162528511793537	0.424997555882564	0.175720269250429	-0.103246509821087	0.309354086223045
"YPL007C"	-0.569477907155282	-0.429244430689147	-0.540101396084386	-0.440104941343076	-0.686109238842922
"YPL008W"	-0.00706458107205196	0.253176529145621	0.0314072593526519	-0.268272544042573	0.00587744820192308
"YPL009C"	0.234657606030224	0.322610419197676	0.595274119219899	-0.291165901772183	0.496764095436774
"YPL010W"	0.013130824274997	0.207070815332657	0.55291792473201	-0.555949646647971	-0.494429626263208
"YPL011C"	0.263919644518178	-0.0245858735077024	0.221045511988157	0.324486898278863	0.384791130123264
"YPL012W"	1.77415270567948	0.948935056161802	2.55454111560404	2.15791395059991	2.10921111836054
"YPL013C"	0.91419005532855	1.01691713225372	1.25829779995376	0.859788941788948	0.605029830993853
"YPL014W"	-0.747614870198171	-0.431799635088366	-0.507002473962888	-0.292146902769884	0.553573771825998
"YPL015C"	0.146920770679527	0.42673733924512	0.101402476222036	-0.390095240024433	0.0300938203286651
"YPL016W"	-0.386525927238832	0.0565368278461161	-0.690627537358943	-0.335930689671831	-0.244163132782969
"YPL017C"	0.598336666695351	-0.018681730537168	0.181258396204659	1.00735992207501	1.06343710342491
"YPL018W"	0.878228010933347	-0.295435265844667	0.102132983105425	0.937254390481545	0.680881310148763
"YPL019C"	-0.157374698314519	-0.14542560439719	-0.197127719604024	-0.387540755387995	0.161682236566282
"YPL020C"	0.0474008402811922	-0.0810639181473592	-0.0253491332629249	-0.102849778383137	0.485982317052168
"YPL021W"	0.755226680906321	2.45443562337174	1.8375510499042	1.78648266231079	1.21245409330751
"YPL022W"	-0.226698871305299	-0.386441920985098	-0.347886820935789	-0.124066910790003	-0.581791313123431
"YPL023C"	0.0949183602183802	-0.192423553503495	-0.0406642238001866	0.151382755251477	-0.444296399203132
"YPL024W"	0.103948090303096	-1.0303501451114	-0.632170355927848	-0.336476972937442	-0.763314159358367
"YPL025C"	-0.725752305341115	-1.96175612062737	-1.0908392357499	-1.38331833540904	1.05253361719952
"YPL026C"	-1.75440302113643	-2.2063024846968	-1.888709933416	-1.67383374506154	-0.465606577551059
"YPL027W"	0.0615578766092608	-0.351103147637099	-0.897103169917213	0.476229325890083	-0.532920448380869
"YPL028W"	-0.201569210225358	-0.709962441239065	-0.148618813027934	-0.706859684628783	-0.591547864550324
"YPL029W"	-0.103721712848224	-0.0991020985794609	-0.222413655386801	0.206667948415325	-0.23205823313421
"YPL030W"	0.334731999554629	0.0293522935168141	0.170964454016922	0.328474203826694	0.92924932149123
"YPL031C"	0.619309931603566	0.249834774203398	0.591988498893555	0.134119560714115	0.24432018906947
"YPL032C"	-0.893887645915845	-0.769269752417445	-0.568853759797257	-0.989579023456845	-0.680496223837937
"YPL033C"	1.06404801673699	-1.15384107735046	-1.04328632345388	0.775373668983081	3.33568216562916
"YPL034W"	-0.00969111027941966	-0.237073916270727	-0.298132063733044	-0.235425020845428	-0.0993088893382106
"YPL035C"	-0.340276522847491	-0.269300766340162	0.136001974361034	-0.368858422910236	-0.229659273343073
"YPL036W"	-0.23641152536041	-0.496150072921146	-1.17568811266623	-0.031315876839933	-0.627720054934927
"YPL037C"	-0.180610748271246	0.199159968116572	0.470505438473026	-0.772276534575025	-0.865481913164197
"YPL038W"	0.101380261218936	-0.000635804772772284	0.0908432914539747	0.529732458444029	1.03603606697079
"YPL038W-A"	1.69971803305996	0.102447214279688	-0.0810812531946856	1.41881653668083	1.77068986961221
"YPL039W"	0.374276366615351	0.00331032546267465	-0.107264450108033	0.944332886033508	0.849862720386405
"YPL040C"	-0.588729719311473	0.098401640050176	-0.27827029647012	-0.280486651214492	-0.236462588117967
"YPL041C"	-0.439750831375057	-0.772869027525056	-0.619664815845308	-0.234219028849829	-1.25084625729075
"YPL042C"	-0.300547413434896	-0.0738116334752655	-0.320406287667997	-0.185651564464721	-0.234891593733056
"YPL043W"	1.41205564066796	0.802638831810327	2.06064969429205	1.18717359789362	1.02094620888224
"YPL044C"	1.75279123444786	3.11666888576385	0.635227250068791	0.624697049840219	-2.70981362582056
"YPL045W"	-0.615129433583875	-0.390082373079479	-0.572981321628185	-0.473688002966626	-0.441485781613946
"YPL046C"	0.936332039635436	0.630406513588925	0.984454022501013	0.609467275596571	0.410741163803194
"YPL047W"	0.438892879215984	-0.437620330859791	0.103146256059445	0.0702854918050936	0.103840633043031
"YPL048W"	0.449000232488931	0.492974095136992	0.738742811424483	-0.279403270583458	0.477865937308723
"YPL049C"	-0.0921080539155896	0.0650815243619886	-0.00931260926745443	-0.3512356349161	0.163742532763712
"YPL050C"	-0.322148873969158	-0.514768349323796	-0.158974153306773	-0.279539434026517	-0.741766330067411
"YPL051W"	-0.282410092071452	-0.648163061207838	-0.389267400836076	-0.254357533906143	0.608345610655379
"YPL052W"	0.829670407035493	-0.340314101766506	0.27449986267565	0.896458779813062	1.84986974204124
"YPL053C"	-0.290323654663304	-0.4588757911858	-0.329475525467866	-0.168424678660188	0.838644274188752
"YPL054W"	0.449409361141332	-1.1110948165657	-0.570943359325654	-0.194676947887458	0.493915111593809
"YPL055C"	0.628401081840363	-0.157603037492107	0.209476375003303	0.938781961114583	1.65819628710557
"YPL056C"	1.18241921507843	0.969984231040614	0.706286226152025	1.28800022256373	1.78088003248574
"YPL057C"	-0.0836252770315839	-0.614168284526516	-0.276109668585949	0.731730186727767	1.59416755721915
"YPL058C"	-0.974990496293786	-0.897001071829545	-1.05301302960936	-0.571606426153712	0.728228922196513
"YPL059W"	0.450379297557792	0.800915872621105	0.46122065263244	0.079224719350694	0.405164924545887
"YPL060C-A"	-0.907400897092518	-2.18373089759252	-4.48802187051475	2.07908023942741	2.99658459743308
"YPL060W"	0.0125164041999444	-0.151726518383801	-0.24805526548573	0.26067967721858	0.0370899501978741
"YPL061W"	-1.94504187541313	-0.402761844623428	-0.634953435691798	-2.31768165609961	0.625118658050778
"YPL062W"	0.377421829742003	0.484157728386663	-0.124463306319004	-0.362164337926623	1.90374158450462
"YPL063W"	-0.0781709316362729	-0.0866860409359782	0.117396189504154	-0.194741488939702	-0.716590899744765
"YPL064C"	0.286069171373135	-0.205421696682981	-0.0586631535210234	0.592938771877824	0.328053111935108
"YPL065W"	-0.146447514560124	-0.612895502590545	-0.330110521917139	-0.0489043261945028	-0.582525545546311
"YPL066W"	0.128280638781271	-0.132051291310129	-0.029092906168469	0.226207393183489	0.621424272597546
"YPL067C"	-0.54773259343589	-0.858342909000154	-0.649338550416758	-0.434253971542892	0.0905889432634303
"YPL068C"	0.142997319465376	0.0934842488743168	0.181882796420393	0.518491598964828	1.71899652805554
"YPL069C"	-0.388274575492775	-0.952553183782992	-1.06290403537312	-0.459431363984593	-1.26653801113586
"YPL070W"	-0.326789561321473	-0.244185480001159	-0.172458769124295	-0.423396289207262	-0.411173302879643
"YPL071C"	0.0106062355340021	0.203954933307547	0.283595757830377	-0.329434845103146	-0.0908486423950168
"YPL072W"	-0.368636692338457	-0.123441397229294	-0.370069944982022	0.330125587761855	-0.675070193861569
"YPL073C"	-1.38211663023957	-1.06057951897946	-1.28817820732719	0.489403962676694	-1.59277142100415
"YPL074W"	0.195381534194625	0.218547585190923	-0.0759702127498584	0.422488193276083	-0.395351768938795
"YPL075W"	-0.64629985800211	-0.49890481729182	-0.352273557626689	-0.949153301998181	-0.175116104077474
"YPL076W"	-0.378574336157214	0.608568255145411	0.0169639580883163	-0.248739576479988	-0.481107158859935
"YPL077C"	-0.346690784086345	-0.578693441232208	-0.50841715112691	-0.252775922880112	-0.181358611461688
"YPL078C"	0.47121611477014	0.873874419373568	0.871617137353283	0.213126177691927	0.139170368726195
"YPL079W"	-0.660006704367122	-0.746842863623969	0.0542391592346542	-1.45285791343826	-1.53823038661634
"YPL080C"	-0.197169015240283	-1.59351929613703	0.372347913666261	-1.06517137661586	0.851805307843809
"YPL081W"	-0.152955067749952	-0.287494827023914	0.173405186281547	-0.714009606170585	-1.03255075622367
"YPL082C"	0.419409499394824	0.158359442226467	0.373740935462499	0.729172108023087	0.616350513275035
"YPL083C"	-0.509828393837861	-0.122282106039727	-0.48033995706301	-0.324825933017723	-0.744910534675065
"YPL084W"	-0.448019407416303	0.0528100310789647	-0.313152892072858	-0.375027616424301	-1.07019260801622
"YPL085W"	0.349787568735369	0.349917343265675	0.433338419990063	0.0405557548894275	0.398560842783627
"YPL086C"	0.21658554778882	-0.231326043841977	0.571960527563731	0.582025876970923	0.112098427225262
"YPL087W"	0.0743777275217955	0.816943904503392	0.488931340290901	-0.54316611200602	0.0933238027530713
"YPL088W"	0.748303619904818	-0.0825801431082214	0.134744022251132	0.963358781157329	1.1842793668615
"YPL089C"	0.268886706330492	0.282103714515969	0.213782506563668	-0.229319135676105	1.2196832305412
"YPL090C"	-0.308353913705434	0.239475381421349	0.829828626625662	-1.3926115435463	-0.902820633759855
"YPL091W"	0.014129772099121	0.540012869544899	0.317954462313088	-0.371528171363682	0.158499016769823
"YPL092W"	0.974932537189805	0.974998577257512	0.728984988739238	1.20410917556679	0.281115555243938
"YPL093W"	0.580728869489685	0.292755205231025	1.5657698730625	0.980762127145278	1.10825020927607
"YPL094C"	0.66888416572874	0.167273574323069	0.712170277902496	0.296695971862505	0.604543661940866
"YPL095C"	2.23404011574371	2.03691832204411	2.42110883072118	1.37686856785142	1.70365395345121
"YPL096C-A"	-0.1589384936382	0.732791140159217	0.0271965830064652	-0.252416809225784	-0.547210456700747
"YPL096W"	0.0557295368650167	0.178821068779558	-0.0390756936950666	0.120533628911614	0.061937267597059
"YPL097W"	-0.438619537127419	0.30908658996226	-0.0207031686386396	0.0302101865885539	-0.517682140809311
"YPL098C"	0.973013819223864	1.02986816733079	1.14690924270017	0.876280669635675	0.259844184242424
"YPL099C"	0.626466814754722	0.791888264076011	0.775603547003637	0.617024416823822	0.199546466911477
"YPL100W"	-0.0651106213526663	0.0264804550980996	-0.0456626659733422	0.270109177788852	0.553873278870265
"YPL101W"	0.580741870280648	-0.321711333994288	0.226816212180756	0.716393932361729	0.232194397789147
"YPL102C"	-0.885887142230098	-3.09431348420035	-1.27772324086679	-0.66721992430958	-1.13261931858634
"YPL103C"	-0.715881777758405	-0.0658233628782526	-0.397079379566262	-0.219338390281178	-1.00842558261915
"YPL104W"	-0.105659082280874	0.0810073888254621	0.138679960430293	-0.332290712054649	1.08686116875986
"YPL105C"	0.122588987593845	-0.163231050948783	-0.0126246256231951	0.402243805238909	0.793540774215758
"YPL106C"	-1.20248074367623	-0.410200202827127	-0.920304605414153	-1.10321436386856	1.8219689359607
"YPL107W"	0.921878047459587	0.728109998040868	0.779904683661779	0.698398960584089	0.575706411454141
"YPL108W"	0.778945177113477	0.327107547515677	0.463274368392831	1.04342881028783	0.0445825115778084
"YPL109C"	0.118087266697806	-0.136634281883033	0.0697898572541988	0.713918389676833	-0.492893170520744
"YPL110C"	-0.0875844115482669	0.109622869196073	0.00965779770819361	-0.111654970106233	-0.331755207540833
"YPL111W"	-0.45998985039209	1.34600550808658	0.393687896239652	-1.22797376749348	1.9929618378635
"YPL112C"	1.11967745017257	0.507635919231666	0.834270487214443	0.909712321148656	1.25866988393093
"YPL113C"	1.02415551141813	0.244810991371563	0.625637349274339	1.39250226464511	0.0103855588571915
"YPL114W"	2.05874329399985	0.689492908166372	1.55109487171509	2.14105499259975	0.466008139863847
"YPL115C"	-0.442703538613481	-0.13818190145001	-0.313802813835756	-0.516627129681294	0.0626983943751167
"YPL116W"	-0.530749042621525	-0.440959377838543	-0.90251405496971	0.104157016088007	-0.54213520523526
"YPL117C"	0.0427876977036289	0.00857617984799926	0.229284962768294	0.0587705698985074	1.19923576265349
"YPL118W"	0.08120280745709	0.442867003376798	0.192248868524896	0.294487575410926	-0.066041188477473
"YPL119C"	1.02434686449431	0.306044270605843	0.382165706464137	1.40920593209857	1.29313795768704
"YPL119C-A"	1.73084017842789	0.517033237204121	0.693780048748948	1.8136605702908	1.46717360331988
"YPL120W"	0.428703006880222	0.00178917891341855	-4.6655484115347e-05	0.343693760084436	0.0140888716125853
"YPL121C"	-1.27400522672665	0.564682108607901	-0.353361395891527	-1.20083289324584	2.20374117625665
"YPL122C"	0.280374678221409	-0.411534345523366	-0.129303007701234	0.277703020787208	0.00309499842299039
"YPL123C"	0.32645394625803	1.05477618169497	0.593532177208336	-0.0287655641350065	0.0563728618216589
"YPL124W"	-0.0334576002905013	-0.197670248526381	-0.0516339467741306	-0.00900253460327028	0.424078757246725
"YPL125W"	-0.0681954334623714	-0.33557371548734	-0.301862689344754	0.322730447004052	-0.430646018734187
"YPL126W"	0.408830843182257	-0.243027219014989	0.522895006173227	0.932288298808646	0.343242188892138
"YPL127C"	0.663662940187966	0.300289469340392	0.720685786194771	0.245796755299373	0.776148308035242
"YPL128C"	-0.513898500685098	-1.01583870063673	-0.88275750302652	-0.0321106182905287	-0.776385385968126
"YPL129W"	-0.0727015492632957	0.0720574085335474	0.163860946318053	-0.353499293589251	-0.125589532744885
"YPL130W"	-0.91087770819733	-0.462954767475106	0.175159609792265	0.99430410626372	1.24019577237303
"YPL131W"	-1.35455990112282	-0.54427642932734	-0.190714522273543	-2.99960308508372	-2.11165387200232
"YPL132W"	-0.480761570140066	-0.00104577145602093	-0.255659124000385	0.0707844356865463	-0.392635590029841
"YPL133C"	0.545901331896315	0.0302597505273837	0.0875484487480911	0.902322773618928	0.365545244500094
"YPL134C"	1.98055539182025	1.00039076157183	1.23381408436714	0.885021897096005	0.426665814700561
"YPL135W"	1.4178091412241	0.781594342189768	0.8771388102874	0.92948187054605	1.96502626527133
"YPL136W"	0.957330217766379	1.24193817603918	1.4026794540515	-0.32510561206393	2.9455708390167
"YPL137C"	-0.592720471814695	-0.341644226771279	-0.589162939047922	-0.724437132981147	0.442574739285633
"YPL138C"	0.831681236105613	0.166564898138066	0.30119108445317	0.88977320757915	0.197752657138799
"YPL139C"	-0.371381256746054	-0.319152809455697	-0.398508511906516	0.284315979051147	-0.862930332104922
"YPL140C"	-0.16256414100476	-0.358091088143575	-0.544693968700524	0.0402140068027134	-0.484717249006712
"YPL141C"	-0.898530152274741	-0.694613375770298	-1.17104044845419	-0.210161026329097	-0.829197433043977
"YPL142C"	-0.474700869857469	-0.270357586189976	0.591257645463775	-2.20348436283806	-0.538505846700422
"YPL143W"	-0.934293759088865	0.177962984438084	0.335930177526746	-2.36126165345971	-0.348647748678994
"YPL144W"	0.020521335515026	-0.319627471623499	-0.349032479506167	-0.250674325686483	-0.456371870034612
"YPL145C"	-0.46205015208039	-0.223728327246674	-0.377816800053233	-0.812678396467426	-1.68144550741898
"YPL146C"	0.282416140216199	0.205775024120264	0.54166135280586	1.06163152171742	-0.0888515951224533
"YPL147W"	1.58106865117674	0.791734346538721	0.519911142123154	2.03655991401599	0.765983358787335
"YPL148C"	0.555065108813926	-0.336228430626714	-0.123771163563367	0.718871755566272	-0.476581439510021
"YPL149W"	0.680064215761723	0.185659261118344	0.269991449133153	0.773090390774247	1.1806518430722
"YPL150W"	-0.116284752539228	-0.0278260528974552	-0.273772332332619	0.0163983152110123	-0.130813664070174
"YPL151C"	0.610715903244592	0.290756077549107	0.397169720864765	0.750610734907286	2.35451689406623
"YPL152W"	0.423524959718299	0.332664237421929	-0.0419049558394494	0.52250307062016	0.288468495883957
"YPL153C"	-0.505365372170453	-0.870704139883515	-0.560150231280258	0.0222734592810424	1.39572306660318
"YPL154C"	0.158182573854105	0.362594816088468	0.117151569679231	-0.11518643865635	0.352759927938523
"YPL155C"	-0.460193368218425	-0.506515615402363	-0.510321097541362	-0.3519427922789	-0.0460843901387391
"YPL156C"	2.62644178854938	0.318708595864872	1.28152603455852	1.46112201827253	1.48234149038656
"YPL157W"	0.70617685477581	0.0569123715152691	0.622640804284478	0.602824599085187	0.652913354265558
"YPL158C"	0.158876051602051	-0.409284945525559	0.217414886593788	0.955009632674705	-0.791133367731374
"YPL159C"	0.305247347699793	-0.0610955537982648	0.0186023151102747	0.295859581803848	0.750175737101686
"YPL160W"	-0.590384217398254	-0.200540500107806	0.0434722933422827	-0.981983566867687	-0.823527147770266
"YPL161C"	-0.181754117813397	-0.578485249957914	-0.476704066795617	-0.7491369028983	-0.938701520731645
"YPL162C"	-0.219215335713747	-0.342537310943636	-0.326276790063588	-0.367615920268898	0.0477607070741778
"YPL163C"	0.251668235476517	0.150005089651956	0.472726287134582	0.0625035912658441	-1.33280475298877
"YPL164C"	-0.237919608702711	-0.257524423438473	-0.572946603298756	-0.0270710457702042	-0.29565426702468
"YPL165C"	0.355870737505905	0.308585957339932	0.0746392692449555	0.052156024218784	-0.019587898043833
"YPL166W"	0.446854769173604	0.907918905779777	0.565674726369619	0.00821726560877031	0.120725248696807
"YPL167C"	0.102361345070481	0.484763282994755	-0.0903736602575267	0.359307145063922	-0.0794774467943947
"YPL168W"	-0.161391994577298	0.241769203621551	-0.022996833856706	0.0141946334028564	-0.0325129780944132
"YPL169C"	-0.266988906381731	0.373077169442807	0.0669051460917578	-0.341121455666826	0.23895096929555
"YPL170W"	0.473804018685708	-0.0162303464976222	0.389923710969125	-0.173847640637509	1.56161479907628
"YPL171C"	2.0629142017391	4.42884846549556	3.87669898940751	1.20119610270847	5.14182583825165
"YPL172C"	-0.748368816013233	-0.872439698164569	-0.875653186952515	-0.0843358014870258	-0.823871191592851
"YPL173W"	0.151843163299801	0.496238577841653	0.413514607558036	0.393002894706914	-0.730374595213404
"YPL174C"	0.405563773173005	0.0555807665929883	0.210886919436809	0.582749745589121	-0.155638200046181
"YPL175W"	-0.338693919317818	-0.350301757012825	-0.311035872421227	-0.16210410173205	-0.60525833525674
"YPL176C"	-0.377297403767505	-0.265353783617476	-0.314664717466867	-0.39576965138366	-1.4387217742738
"YPL177C"	-0.319282722269248	-0.103041545748116	-0.624755693503357	-0.164993736644837	-0.798559868842695
"YPL178W"	0.530671721967539	0.356865158447064	0.667177278930243	0.333310615393575	0.56582406761153
"YPL179W"	0.380541983710972	-0.465280029088231	-0.121656781323701	0.297527468594244	0.231055207202253
"YPL180W"	0.0758343276222848	-0.22706715328204	-0.174225985065063	0.157656145825342	0.532788790204648
