"WT_Dex_1"	"WT_Dex_2"	"WT_Dex_4"	"dQ_snf5_Dex_1"	"dQ_snf5_Dex_2"	"dQ_snf5_Dex_4"	"HtoA_snf5_Dex_1"	"HtoA_snf5_Dex_2"	"HtoA_snf5_Dex_4"	"Null_Dex_1"	"Null_Dex_2"	"Null_Dex_4"	"WT_Stv_pH5_1"	"WT_Stv_pH5_2"	"WT_Stv_pH5_4"	"WT_Stv_pH7_1"	"WT_Stv_pH7_2"	"WT_Stv_pH7_4"	"dQ_snf5_Stv_pH5_2"	"dQ_snf5_Stv_pH5_3"	"dQ_snf5_Stv_pH5_4"	"HtoA_snf5_Stv_pH5_2"	"HtoA_snf5_Stv_pH5_3"	"HtoA_snf5_Stv_pH5_4"	"Null_Stv_pH5_2"	"Null_Stv_pH5_3"	"Null_Stv_pH5_4"
"YNL170W"	268.072963061749	222.442748169208	207.193683820712	215.474356113571	213.962158456243	174.401762101838	215.837535478685	185.446457419367	196.042987953229	361.656899072148	283.145907765529	293.998882046692	453.318391796283	383.370345296427	312.432900496811	169.225004436385	129.669996472284	102.62047770776	86.0682888476878	188.252450766521	123.500835884667	182.343208406078	185.996574772114	312.436591560085	354.292709330969	210.521512626552	360.9376753294
"YNL171C"	46.4558259851326	48.1667368082931	52.3848181735385	14.5138167330385	18.8207454197622	23.253568280245	43.3408705780491	38.4005290615861	25.1129447378103	68.1203063320827	146.816396619163	55.3067203850214	95.4862144421959	64.714224953884	57.0250281112431	9.48925258521785	27.2989466257441	33.9014078141708	23.172231612839	41.8338779481158	14.5955533318243	33.0563711145522	0	36.9822904295611	77.7104291692928	39.772793916417	77.5699389962307
"YNL172W"	766.901914213583	756.655647315732	666.147240057535	628.559909284666	607.216681174432	595.872687181279	826.943810629177	943.154457683347	770.400336956696	728.887277753284	1008.48881963401	678.962764726644	669.368008311959	656.972258392595	566.234434062343	716.438570183948	484.556302606957	502.107337355827	407.1692126256	637.966638708766	437.86659995473	473.452541124555	599.322296487924	507.550054860873	525.589891908443	504.017302216664	518.452143291134
"YNL173C"	8364.33339007724	8927.48572770436	7340.91131091572	4758.29899355461	4527.87512177541	3782.58044025319	5959.36970448176	5377.94726516165	6913.35065782171	5884.97519157983	5471.82379780627	7315.04149092414	6893.33307695327	6957.18876624477	5020.61198201944	8184.4803547504	9832.17060970549	7614.98919847496	15465.8094421691	28417.7532901551	5408.21387687676	8272.62345505472	16144.5026902195	3203.43150203647	6823.47703867145	6724.34512317906	5802.70635491191
"YNL175C"	534.62278428792	418.61273080662	909.306619937691	1598.75273551624	1463.06531499941	2804.96167380456	885.887394615324	778.313162199465	698.301882709434	223.558459871653	217.89417593479	404.612322816735	54.0124041289189	61.4375553359658	1510.76166024293	264.117530288564	439.058058230717	284.955076492084	1787.57215299044	4884.10525044252	2228.62872028241	881.858674572087	2570.88598907234	3231.48703270717	102.778309546484	109.718052183219	130.60244830998
"YNL176C"	1548.27367586516	1568.48410224824	1498.04942717164	1251.53758136432	1133.20698737936	1244.06590299311	1374.77241473572	1386.16543929628	1715.78119208652	1953.19496519444	2139.90724119915	2145.31857493478	1732.25496099176	1640.79231117253	1518.79335434311	849.288106376998	828.06804764757	1082.09628725772	840.820975665873	895.244988089679	1447.20524959397	1184.69768736347	803.91852873725	1627.22077890069	2508.45922974427	2365.10976237452	2514.69077745944
"YNL177C"	1233.74488681828	1289.9927876112	1293.20133222437	963.494141585554	946.980664278559	929.173832531457	1061.8513291622	1034.94108812324	1211.09201235569	1063.2960542926	1192.00931540797	1058.83260737113	1101.46724134331	1120.62100932802	931.676515620309	858.777358962215	789.394539927766	925.416807900337	797.786831242029	744.643027476462	1087.93009065675	993.823802540732	894.850187514728	846.766925697537	1211.61421823091	1045.06444704516	996.536257104638
"YNL178W"	8739.02628162946	7336.23189532857	13111.8418025409	24742.7081875076	24218.3370930403	35938.3897771187	15296.7268618167	11147.3926070975	10558.7781197619	8357.74231143443	4488.96958710576	8562.35357960738	1370.56475477132	1411.42543791826	9164.16296829977	1088.10096310498	2356.80905868924	2332.78335932105	15925.9437556241	43609.7260670133	22023.5672428512	7851.4213069822	18222.4977561458	23668.6658749191	899.101309528592	781.741121805438	1226.87148412406
"YNL179C"	121.08977592846	121.730480297323	111.024540009589	90.4322427212397	122.830128002658	101.734361226072	77.1467496289275	138.616543929628	99.6416839596989	126.951479982518	169.537981810224	133.172760927091	165.895241253108	207.249353333325	93.1676515620309	101.218694242324	247.965431850509	108.118003299247	251.584228939395	481.089596403332	104.414343066128	181.276873853996	333.760520285517	86.7170948003502	106.956289609349	106.289363052494	114.771848514831
"YNL180C"	2382.19383084418	2311.12760794701	1790.46617339408	1517.25207232302	1475.94266712872	1542.48669592292	1770.90797181909	1780.47331087988	1740.08404183279	2352.00839499318	2296.62791854262	2277.7636158568	4562.11913446047	4006.54777530945	2235.22046807872	1722.29934421704	1383.1466290377	1367.0513637498	1049.37106018142	1010.288152447	1557.23326701849	1875.68247711282	1122.17933445842	1562.18295780043	1880.92662430192	1854.23508189641	1983.57415433219
"YNL181W"	736.439077502021	695.352527741541	833.465913029732	818.355974255169	781.556217694334	948.551806098328	664.848954667274	675.287352522039	853.84012108555	710.928287902099	717.186445389642	718.259645000212	746.528585638986	665.98309984187	844.131049928401	333.705382580161	318.487710633681	440.71830158422	569.374833915473	868.052967423403	957.692845542012	583.284999989035	581.755953315003	1003.62284717464	525.589891908443	517.046320913421	663.302131416749
"YNL182C"	146.221616215499	124.357756850502	250.196146500483	355.030286238941	337.78285200731	866.195418439127	247.04296229488	170.460885102651	170.119948223876	72.4552349168516	80.9820600399351	70.5888404914088	193.865950534155	167.110150513827	644.945036244059	186.621967509284	245.690519631697	352.757892120426	450.203357049444	1633.61293387392	1034.03881681617	229.261928697701	897.950130427597	1439.75882396464	164.612414476889	126.861497836847	258.038776660931
"YNL183C"	1899.35786896591	2030.88477560785	1888.98090607864	1262.70205577435	1384.81063667513	1105.51339198998	1605.34584621094	1724.2774146922	1780.5887914099	1585.96458651331	1799.66606808172	1597.34541112002	1765.04820635574	1855.41417114617	1393.49892638038	1456.60027183094	1583.33890429316	1652.92269450714	1036.12978497409	991.462907370345	1087.93009065675	1391.56659046744	1074.64687646111	848.04217709166	2092.33241548289	1981.09657973325	1830.01733631924
"YNL184C"	9.13885101346871	6.13031195741912	7.03676662032607	3.34934232300888	3.96226219363414	6.7822907484048	5.2009044693659	9.36598269794784	7.29085492388041	10.5276837058673	15.1477234607073	9.46036006585892	1.92901443317567	4.09583702239772	1.60633882003502	4.74462629260893	2.27491221881201	1.83250853049572	3.31031880183414	0	8.98187897343036	2.13266910416466	0	6.37625697061399	0.835596012573041	9.60032956603169	3.95764994878728
"YNL185C"	658.758843887536	718.998016720157	752.152165417075	677.683596688796	622.07516440056	582.308105684469	669.183041725079	620.964652873942	792.272901728338	502.232440321082	425.884071145271	617.834284301094	503.472767058851	568.502178708804	734.096840756002	509.256555406691	661.999455674294	494.777303233844	566.064515113639	719.542700707592	901.556101958072	667.525429603539	703.687041221167	1036.77938342183	616.669857278904	643.222080924123	533.491213096526
"YNL186W"	980.141771194519	955.452906506324	1057.07871896454	1271.63363530237	1016.32025266716	1769.20898665531	1018.51045858415	988.111174633497	1120.36137330296	1105.40678911607	1051.01896627369	921.293526413645	2109.3772826776	2289.57289552033	2190.24298111775	1556.23742397573	1283.05049140997	1706.06544189151	983.164684144741	1759.11456771827	2154.52821875161	1181.49868370722	1348.47516709783	2644.87139141068	2719.02942491268	3135.87907896164	2679.32901532899
"YNL187W"	469.127685358061	462.400673359614	423.769723135192	506.867138215344	445.754496783841	427.284317149502	484.550933062589	402.737256011757	429.350345517402	413.056766577265	347.815034847779	470.834843277748	507.330795925202	554.576332832652	470.65727427026	441.25024521263	409.484199386161	572.658915779912	446.89303824761	391.146758814883	480.530525078524	467.054533812061	289.328005201067	415.731954484032	527.261083933589	770.769316587116	512.911433362832
"YNL188W"	376.216033387795	383.582376764225	387.804027075748	404.153973643071	439.811103493389	402.09295151257	420.406444607077	423.342417947242	384.795120982577	463.218083058162	512.109573921604	398.062842771141	420.525146432297	387.466182318825	371.867436838106	181.877341216675	207.017011911893	272.127516778614	364.135068201756	449.714187942245	434.498395339694	322.033034728864	467.058065538865	563.661116202277	502.193203556398	341.49743742027	501.03848351647
"YNL189W"	3301.40992861557	3257.82292594273	3709.93973482747	3621.7554986136	4128.67720576677	4735.00784106489	3500.20870788325	3761.37865149585	3373.235544782	3139.7268463969	3536.99342807515	2787.16761940305	2968.75321265736	2687.68825409739	2966.10463119466	1464.50798231862	2149.79204677735	1939.71027952972	1774.3308777831	3346.71023584927	3205.40805864296	2174.25615169587	1802.10014668093	3295.24960241331	3572.17295374975	3512.34914551531	3128.91804951123
"YNL190W"	2809.43511572384	2689.45543160488	2444.8854690844	2180.42185227878	2474.43273992452	2678.03594694155	2301.40022769441	1937.82182020541	2633.61881750391	3990.61140003582	3340.07302308596	4300.09750993541	3682.48855293236	4153.99790811577	2914.70178895354	6218.62352751276	4119.86602826854	5418.72772467584	1559.16015566388	826.219089475288	2602.49943255145	2686.09673669539	2265.02495500264	3531.17111032603	3092.54084253282	3344.34337810976	3922.0310992482
"YNL191W"	1869.65660317214	2280.47604815991	1205.6326809492	2864.80413361359	3766.13021504925	1728.51524216488	1351.36834462357	1790.77589184763	1293.721701493	2133.40413921841	2157.9679884023	2274.12501583147	1861.49892801453	2362.47879451901	1371.01018289989	2081.30940035778	2536.52712397539	2487.63033014794	738.201092809014	575.215821786593	1028.42514245778	1102.58992685313	547.656581273448	854.418434062274	2292.87545850042	2719.63621849155	1871.17689578663
"YNL192W"	1899.35786896591	1888.13608288509	2140.74077849475	2393.66331351035	2358.53657076072	2841.77982358161	2181.77942489899	2252.51883885646	2282.84768616611	3336.65645924783	3221.80425914274	3005.48362092287	1721.64538160929	1757.9332500131	1805.52483371936	14782.6739856719	10187.0569158402	7715.77716765222	2807.15034395535	2424.27322709331	1931.10397928753	1802.10539301914	2226.79232574393	2175.57887837349	1895.96735252823	1574.4540488292	2190.16348165888
"YNL193W"	2064.61875812614	1987.09683305486	1616.11073380155	1100.81717682892	1052.97117795827	800.310308311766	1357.4360665045	1340.27212407634	1417.66623519897	2262.21344573725	2368.28830260674	2249.38253565922	5474.54296135256	4720.04258461113	3627.91622504908	4009.20921725454	3262.22412177642	3227.04752220296	1926.60554266747	2570.69179991172	867.874055807709	1847.95777875868	1585.10414278013	1025.30212087473	2510.96601778199	2520.08651108332	2923.91178216404
"YNL194C"	11403.0013520556	10615.9487925478	6921.83276552741	992.521775051631	876.650510341553	751.865374394589	4454.57467801189	4084.50505457505	3792.05465540935	385.808644044432	353.058477584178	505.765403520919	12326.4022279926	16336.6555475356	8374.64743825256	31206.9886685864	20899.6185542259	24956.0174225559	5174.02828726677	2376.16426745298	4172.0827831584	11324.4729431143	9431.05965525049	3450.83027249629	940.881110157244	1360.50384707192	833.481079214602
"YNL195C"	13753.9707752704	13368.458861429	7791.26437461659	506.867138215344	451.697890074292	429.222114506189	3717.77987818505	3656.47964527884	4943.19963839092	461.360256521833	402.579881205721	548.700883819817	32232.8666711489	30305.0981287207	20556.3178799881	13473.1571289118	9811.69639973618	15846.6175174617	1261.23146349881	443.439106250028	2349.88408642372	9730.30278775126	1718.40168803348	4436.59960015321	1208.27183418062	1507.25174186698	1480.9526108362
"YNL196C"	473.697110864795	471.158261870213	382.33098637105	283.577650014752	364.528121814341	257.727048439382	351.927869093759	370.892914838734	347.530751371633	301.587174397493	350.728058590223	284.538521980834	1095.68019804378	1087.03514574436	803.169410017508	1978.50916401792	1499.16715219711	1280.92346281651	317.790604976078	181.977369074304	345.802340477069	654.729414978551	443.291836540206	278.00480391877	1957.80145745864	2015.38347104051	1384.38595208579
"YNL197C"	2085.18117290645	2092.18789518204	1942.14758721	2175.95606251477	2098.01783152928	2096.69673993543	2252.85845264699	2280.6167869503	2252.0640764875	1917.89626100418	2078.73374260783	1938.64609349601	1757.33214862304	2099.52605768107	1701.11281041708	2829.37881249246	2636.62326160311	2472.05400763872	1751.15864617026	1200.63229711092	1974.890639283	2173.18981714379	1614.03694330024	2046.77848756709	2837.68405869805	2435.05502064132	2297.8115602659
"YNL198C"	41.8864004783983	53.4212899146524	49.2573663422825	34.6098706710917	25.7547042586219	26.1602643152757	44.2076879896101	46.8299134897392	27.5432297124371	27.2481225328331	38.451913400257	27.6533601925107	34.7222597971621	27.8516917523045	26.5045905305778	42.7016366334803	43.2233321574281	52.2264931191279	9.93095640550243	6.27508169221737	22.4546974335759	30.9237020103876	17.5663431729219	17.8535195177192	14.2051322137417	32.2296778288207	32.4527295800557
"YNL199C"	2678.44491786412	2682.4493607964	2134.48587483224	2629.23372356197	2462.54595334362	2496.85189409131	2722.67348971305	2623.41175369519	2455.39791936461	2112.96804731878	2334.49722719439	2103.83853464601	2555.94412395777	2621.33569433454	2201.48735285799	2966.97297497811	2406.8571275031	2461.975210721	1721.36577695376	1499.74452443995	1824.44416647804	1979.11692866481	1493.13916969836	2150.07385049104	2757.46684149104	2314.36516323978	2716.53092484759
"YNL200C"	2521.56130879958	2497.66424322276	1971.85837960693	1099.70072938792	1062.87683344236	913.671453677961	1491.79276529645	1408.64379777135	1814.61278105468	2732.24355942862	2132.3333794688	2908.69686024908	3427.85864775317	3564.1973768905	2387.01948657203	3246.90592624204	2616.14905163381	3282.02277811783	2446.32559455543	1673.35511792463	2309.46563104328	3201.13632535116	3071.01011234847	1428.28156141753	2743.26170927729	3353.94370767579	2699.11726507293
"YNL201C"	896.368970237723	825.840596549462	886.632594161085	975.775063436587	813.254315243407	1070.63303956961	925.760995547129	960.949824809448	836.828126263162	731.364379801724	784.768596214336	726.264565055938	830.440713482128	825.720743715381	832.886678188156	1016.93156871585	873.56629202381	918.086773778355	695.16694838517	893.153294192273	955.447375798655	733.638171832643	697.487155395429	1072.48642245727	1006.89319515051	1021.06362313009	945.086807770403
"YNL202W"	594.025315875466	690.097974635181	461.299145110265	396.338841556051	440.801669041798	338.145638741896	465.480950008248	509.509458768362	490.107469883072	858.315859784242	759.71659202932	790.303925501753	8204.09838429614	10317.4134594199	6516.91659288206	5260.20901640576	2909.61272786056	5622.13617156086	3088.52744211126	796.935374911606	4661.59518721036	9859.32926855323	5883.69164862455	3749.23909872102	8455.3960512266	10528.8185826322	5459.18233935718
"YNL203C"	124.136059599617	84.9486085528079	117.279443672101	59.1717143731569	58.4433673561036	80.418590302514	120.487620206977	99.2794165982471	87.4902590865649	117.04307178876	137.494720643343	140.449960977752	76.1960701104391	98.3000885375453	90.7581433319784	98.0556100472511	27.2989466257441	110.866766094991	62.8960572348488	41.8338779481158	52.7685389689034	71.4444149895161	80.5985157345829	85.4418434062274	55.9849328423937	108.346576530929	124.270208391921
"YNL204C"	217.047711569882	270.609484977501	254.105461289553	144.021719889382	167.405577681042	176.339559458525	183.765291250928	221.973789941364	226.826597631835	304.064276445933	301.20665496868	288.90484201123	104.166779391486	74.5442338076386	149.389510263256	324.216129994943	184.267889723773	288.620093553076	76.1373324421853	115.043164357319	136.973654344813	98.1027787915744	121.931087906164	202.764971665525	137.873342074552	185.149213059183	151.182228043674
